src_ip,dest_ip,pkt_size,time_diff,original_class
24.156.130.203,10.8.8.138,952,231.38667392730713,tunneled http traffic
24.156.130.203,10.8.8.138,572,0.46297502517700195,tunneled http traffic
24.156.130.203,10.8.8.138,176,0.23015117645263672,tunneled http traffic
24.156.130.203,10.8.8.138,500,73.26284193992615,tunneled http traffic
24.156.130.203,10.8.8.138,1292,0.468919038772583,tunneled http traffic
24.156.130.203,10.8.8.138,228,0.5120508670806885,tunneled http traffic
24.156.130.203,10.8.8.138,904,0.5104861259460449,tunneled http traffic
24.156.130.203,10.8.8.138,238,78.78253483772278,tunneled http traffic
24.156.130.203,10.8.8.138,112,0.46523308753967285,tunneled http traffic
24.156.130.203,10.8.8.138,1120,0.4714679718017578,tunneled http traffic
24.156.130.203,10.8.8.138,124,0.25209593772888184,tunneled http traffic
24.156.130.203,10.8.8.138,96,66.73194003105164,tunneled http traffic
24.156.130.203,10.8.8.138,216,0.45434999465942383,tunneled http traffic
24.156.130.203,10.8.8.138,1180,0.47739315032958984,tunneled http traffic
24.156.130.203,10.8.8.138,88,0.45262789726257324,tunneled http traffic
24.156.130.203,10.8.8.138,312,0.45353007316589355,tunneled http traffic
24.156.130.203,10.8.8.138,384,0.470775842666626,tunneled http traffic
24.156.130.203,10.8.8.138,824,0.45700621604919434,tunneled http traffic
24.156.130.203,10.8.8.138,1144,0.4645519256591797,tunneled http traffic
24.156.130.203,10.8.8.138,984,0.4569120407104492,tunneled http traffic
24.156.130.203,10.8.8.138,256,0.46096301078796387,tunneled http traffic
24.156.130.203,10.8.8.138,768,0.4553568363189697,tunneled http traffic
