source_ip,destination_ip,packet_size,time_diff
10.10.6.233,45.32.138.125,73,0.2420520782470703
10.10.6.233,45.56.123.206,73,0.1961650848388672
10.10.6.233,104.156.252.28,73,0.21236109733581543
45.32.145.145,10.10.6.233,69,0.10741806030273438
10.10.6.233,45.79.74.40,73,0.19165897369384766
10.10.6.233,45.32.145.145,73,0.029319047927856445
45.79.193.68,10.10.6.233,69,0.14117097854614258
10.10.6.233,45.79.193.68,73,0.1280839443206787
45.32.145.145,10.10.6.233,69,0.038461923599243164
10.10.6.233,45.32.145.145,73,0.03180098533630371
45.56.66.80,10.10.6.233,69,0.18462395668029785
10.10.6.233,45.56.66.80,72,0.14111804962158203
10.10.6.233,45.32.138.125,72,0.0705411434173584
10.10.6.233,104.156.252.28,72,0.07051682472229004
10.10.6.233,45.79.74.40,72,0.045738935470581055
10.10.6.233,45.32.166.108,72,0.07062005996704102
10.10.6.233,45.56.123.206,72,0.07123994827270508
10.10.6.233,45.79.193.68,72,0.01338505744934082
10.10.6.233,45.32.145.145,72,0.010212898254394531
45.32.145.145,10.10.6.233,69,0.021318912506103516
45.56.123.206,10.10.6.233,69,0.1776878833770752
45.32.166.108,10.10.6.233,69,0.20455503463745117
45.79.193.68,10.10.6.233,69,0.12104082107543945
45.32.138.125,10.10.6.233,69,0.24211502075195312
104.156.252.28,10.10.6.233,69,0.21145105361938477
45.79.74.40,10.10.6.233,69,0.18012499809265137
10.10.6.233,45.32.145.204,549,0.0
45.32.145.204,10.10.6.233,87,0.0
45.32.145.204,10.10.6.233,70,2.09808349609375e-05
10.10.6.233,45.32.145.204,73,0.03831601142883301
10.10.6.233,45.32.145.204,117,3.0040740966796875e-05
10.10.6.233,45.32.145.204,81,0.0012090206146240234
45.32.145.204,10.10.6.233,69,0.03828597068786621
45.32.145.204,10.10.6.233,69,4.0531158447265625e-06
45.32.145.204,10.10.6.233,81,3.0994415283203125e-06
45.32.145.204,10.10.6.233,1434,0.014554977416992188
45.32.145.204,10.10.6.233,352,0.0020678043365478516
10.10.6.233,45.32.145.204,73,0.04265403747558594
45.32.145.204,10.10.6.233,69,0.02645707130432129
45.32.145.204,10.10.6.233,807,0.010126113891601562
45.32.145.204,10.10.6.233,794,0.04309582710266113
10.10.6.233,45.32.145.204,81,0.08255386352539062
45.32.145.204,10.10.6.233,768,0.036926984786987305
45.32.145.204,10.10.6.233,764,0.03948020935058594
45.32.145.204,10.10.6.233,764,0.0408627986907959
10.10.6.233,45.32.145.204,73,0.1085212230682373
45.32.145.204,10.10.6.233,69,0.020884990692138672
45.32.145.204,10.10.6.233,764,0.018590211868286133
10.10.6.233,45.32.145.204,82,0.05198383331298828
45.32.145.204,10.10.6.233,764,0.039671897888183594
10.10.6.233,45.32.145.204,73,0.026142120361328125
10.10.6.233,45.32.145.204,82,0.00757598876953125
45.32.145.204,10.10.6.233,69,0.020885944366455078
10.10.6.233,45.32.145.204,73,0.025079011917114258
10.10.6.233,45.32.145.204,82,0.004155874252319336
45.32.145.204,10.10.6.233,776,0.01920008659362793
45.32.145.204,10.10.6.233,69,0.012176036834716797
10.10.6.233,45.32.145.204,73,0.032263994216918945
10.10.6.233,45.32.145.204,82,0.0005669593811035156
45.32.145.204,10.10.6.233,791,0.027974843978881836
45.32.145.204,10.10.6.233,69,0.010406017303466797
10.10.6.233,45.32.145.204,73,0.03143811225891113
10.10.6.233,45.32.145.204,82,0.00024700164794921875
45.32.145.204,10.10.6.233,774,0.029886960983276367
45.32.145.204,10.10.6.233,69,0.011460065841674805
45.32.145.204,10.10.6.233,815,0.03128314018249512
45.32.145.204,10.10.6.233,774,0.03743696212768555
10.10.6.233,45.32.145.204,73,0.10857605934143066
10.10.6.233,45.32.145.204,82,0.0004909038543701172
45.32.145.204,10.10.6.233,69,0.02871084213256836
45.32.145.204,10.10.6.233,774,0.01106119155883789
10.10.6.233,45.32.145.204,73,0.037744998931884766
10.10.6.233,45.32.145.204,82,0.0026869773864746094
45.32.145.204,10.10.6.233,69,0.027197837829589844
10.10.6.233,45.32.145.204,73,0.02732110023498535
45.32.145.204,10.10.6.233,752,0.013427972793579102
10.10.6.233,45.32.145.204,82,0.007238864898681641
45.32.145.204,10.10.6.233,69,0.016590118408203125
10.10.6.233,45.32.145.204,73,0.028985023498535156
10.10.6.233,45.32.145.204,82,0.004014015197753906
45.32.145.204,10.10.6.233,818,0.02241206169128418
45.32.145.204,10.10.6.233,69,0.013828039169311523
10.10.6.233,45.32.145.204,73,0.030159950256347656
10.10.6.233,45.32.145.204,82,0.0027501583099365234
45.32.145.204,10.10.6.233,763,0.026156902313232422
45.32.145.204,10.10.6.233,69,0.00929403305053711
10.10.6.233,45.32.145.204,73,0.028697967529296875
10.10.6.233,45.32.145.204,82,0.0021028518676757812
45.32.145.204,10.10.6.233,763,0.030537843704223633
45.32.145.204,10.10.6.233,69,0.009219169616699219
45.32.145.204,10.10.6.233,775,0.03188490867614746
45.32.145.204,10.10.6.233,796,0.04017496109008789
10.10.6.233,45.32.145.204,73,0.10443520545959473
10.10.6.233,45.32.145.204,82,0.004914999008178711
45.32.145.204,10.10.6.233,69,0.024819135665893555
10.10.6.233,45.32.145.204,73,0.025909900665283203
45.32.145.204,10.10.6.233,811,0.014425039291381836
10.10.6.233,45.32.145.204,82,0.006324052810668945
45.32.145.204,10.10.6.233,69,0.016474008560180664
10.10.6.233,45.32.145.204,73,0.0254518985748291
10.10.6.233,45.32.145.204,82,0.00421905517578125
45.32.145.204,10.10.6.233,799,0.02627277374267578
45.32.145.204,10.10.6.233,69,0.01700901985168457
10.10.6.233,45.32.145.204,73,0.0317080020904541
10.10.6.233,45.32.145.204,82,0.0002338886260986328
45.32.145.204,10.10.6.233,799,0.020051002502441406
45.32.145.204,10.10.6.233,69,0.0117340087890625
10.10.6.233,45.32.145.204,73,0.031736135482788086
10.10.6.233,45.32.145.204,82,0.0021538734436035156
45.32.145.204,10.10.6.233,798,0.028465986251831055
45.32.145.204,10.10.6.233,69,0.008973121643066406
10.10.6.233,45.32.145.204,73,0.029875993728637695
10.10.6.233,45.32.145.204,82,0.0014591217041015625
45.32.145.204,10.10.6.233,69,0.022089004516601562
10.10.6.233,45.32.145.204,73,0.027987003326416016
45.32.145.204,10.10.6.233,776,0.008563995361328125
10.10.6.233,45.32.145.204,82,0.01264810562133789
45.32.145.204,10.10.6.233,69,0.017865896224975586
10.10.6.233,45.32.145.204,73,0.026094913482666016
45.32.145.204,10.10.6.233,751,0.022073984146118164
10.10.6.233,45.32.145.204,82,0.003153085708618164
45.32.145.204,10.10.6.233,69,0.016724109649658203
10.10.6.233,45.32.145.204,73,0.028673887252807617
10.10.6.233,45.32.145.204,82,0.004972934722900391
45.32.145.204,10.10.6.233,734,0.023396968841552734
45.32.145.204,10.10.6.233,69,0.00887608528137207
10.10.6.233,45.32.145.204,73,0.027907133102416992
10.10.6.233,45.32.145.204,82,0.001255035400390625
45.32.145.204,10.10.6.233,730,0.031010866165161133
45.32.145.204,10.10.6.233,69,0.011437177658081055
10.10.6.233,45.32.145.204,73,0.032814979553222656
10.10.6.233,45.32.145.204,82,2.9802322387695312e-05
45.32.145.204,10.10.6.233,730,0.029124975204467773
45.32.145.204,10.10.6.233,69,0.009222984313964844
10.10.6.233,45.32.145.204,82,0.03494000434875488
10.10.6.233,45.32.145.204,73,0.02598404884338379
45.32.145.204,10.10.6.233,730,0.03051280975341797
10.10.6.233,45.32.145.204,82,0.004503965377807617
45.32.145.204,10.10.6.233,69,0.016088008880615234
10.10.6.233,45.32.145.204,73,0.02692699432373047
10.10.6.233,45.32.145.204,82,0.0022292137145996094
45.32.145.204,10.10.6.233,731,0.023574113845825195
45.32.145.204,10.10.6.233,69,0.009367942810058594
10.10.6.233,45.32.145.204,73,0.03856182098388672
10.10.6.233,45.32.145.204,82,0.002390146255493164
45.32.145.204,10.10.6.233,731,0.03066110610961914
45.32.145.204,10.10.6.233,69,0.009417057037353516
10.10.6.233,45.32.145.204,73,0.03477597236633301
10.10.6.233,45.32.145.204,82,0.0014040470123291016
45.32.145.204,10.10.6.233,731,0.030351877212524414
45.32.145.204,10.10.6.233,69,0.01158595085144043
10.10.6.233,45.32.145.204,73,0.02992081642150879
10.10.6.233,45.32.145.204,82,0.003947019577026367
45.32.145.204,10.10.6.233,731,0.029041051864624023
45.32.145.204,10.10.6.233,69,0.009459972381591797
10.10.6.233,45.32.145.204,73,0.054345130920410156
45.32.145.204,10.10.6.233,731,0.03287792205810547
10.10.6.233,45.32.145.204,82,0.00688481330871582
45.32.145.204,10.10.6.233,69,0.013276100158691406
10.10.6.233,45.32.145.204,73,0.035558223724365234
45.32.145.204,10.10.6.233,731,0.02535104751586914
10.10.6.233,45.32.145.204,82,0.010854005813598633
45.32.145.204,10.10.6.233,69,0.0165250301361084
10.10.6.233,45.32.145.204,73,0.027789831161499023
10.10.6.233,45.32.145.204,82,0.0004601478576660156
45.32.145.204,10.10.6.233,749,0.022140979766845703
45.32.145.204,10.10.6.233,69,0.01652693748474121
10.10.6.233,45.32.145.204,73,0.027591943740844727
10.10.6.233,45.32.145.204,82,0.004972934722900391
45.32.145.204,10.10.6.233,731,0.023433923721313477
45.32.145.204,10.10.6.233,69,0.009198188781738281
10.10.6.233,45.32.145.204,73,0.030985116958618164
10.10.6.233,45.32.145.204,82,0.0003669261932373047
45.32.145.204,10.10.6.233,729,0.030858993530273438
45.32.145.204,10.10.6.233,69,0.010032892227172852
10.10.6.233,45.32.145.204,73,0.03242802619934082
10.10.6.233,45.32.145.204,82,0.002368927001953125
45.32.145.204,10.10.6.233,69,0.023203134536743164
45.32.145.204,10.10.6.233,800,0.006660938262939453
10.10.6.233,45.32.145.204,73,0.02693796157836914
10.10.6.233,45.32.145.204,82,0.007722139358520508
45.32.145.204,10.10.6.233,69,0.02383589744567871
45.32.145.204,10.10.6.233,747,0.015799999237060547
10.10.6.233,45.32.145.204,73,0.02800297737121582
10.10.6.233,45.32.145.204,82,0.0037069320678710938
45.32.145.204,10.10.6.233,69,0.020646095275878906
45.32.145.204,10.10.6.233,747,0.019533872604370117
10.10.6.233,45.32.145.204,73,0.04638791084289551
10.10.6.233,45.32.145.204,82,0.014310121536254883
45.32.145.204,10.10.6.233,69,0.028782129287719727
45.32.145.204,10.10.6.233,750,0.011596918106079102
10.10.6.233,45.32.145.204,73,0.020730018615722656
10.10.6.233,45.32.145.204,82,0.007603883743286133
45.32.145.204,10.10.6.233,69,0.025463104248046875
45.32.145.204,10.10.6.233,750,0.015089988708496094
10.10.6.233,45.32.145.204,73,0.030695199966430664
10.10.6.233,45.32.145.204,82,0.009823799133300781
45.32.145.204,10.10.6.233,69,0.021090984344482422
45.32.145.204,10.10.6.233,887,0.01836085319519043
10.10.6.233,45.32.145.204,73,0.04353499412536621
10.10.6.233,45.32.145.204,82,0.0058040618896484375
45.32.145.204,10.10.6.233,781,0.03940916061401367
45.32.145.204,10.10.6.233,69,0.00866389274597168
10.10.6.233,45.32.145.204,73,0.026551008224487305
10.10.6.233,45.32.145.204,82,0.00453495979309082
45.32.145.204,10.10.6.233,69,0.021516084671020508
10.10.6.233,45.32.145.204,73,0.025840044021606445
45.32.145.204,10.10.6.233,778,0.010657072067260742
10.10.6.233,45.32.145.204,82,0.004205942153930664
45.32.145.204,10.10.6.233,69,0.018561840057373047
10.10.6.233,45.32.145.204,73,0.02920818328857422
45.32.145.204,10.10.6.233,778,0.021255016326904297
10.10.6.233,45.32.145.204,82,0.007887840270996094
45.32.145.204,10.10.6.233,69,0.011208057403564453
10.10.6.233,45.32.145.204,73,0.025342941284179688
10.10.6.233,45.32.145.204,82,0.0022881031036376953
45.32.145.204,10.10.6.233,778,0.031620025634765625
45.32.145.204,10.10.6.233,69,0.014018058776855469
10.10.6.233,45.32.145.204,73,0.02974700927734375
10.10.6.233,45.32.145.204,82,0.00022411346435546875
45.32.145.204,10.10.6.233,848,0.022951841354370117
45.32.145.204,10.10.6.233,69,0.008602142333984375
10.10.6.233,45.32.145.204,73,0.05016589164733887
10.10.6.233,45.32.145.204,82,0.00019288063049316406
45.32.145.204,10.10.6.233,793,0.0312650203704834
45.32.145.204,10.10.6.233,69,0.009490966796875
10.10.6.233,45.32.145.204,73,0.031786203384399414
10.10.6.233,45.32.145.204,82,0.0003190040588378906
45.32.145.204,10.10.6.233,860,0.030810832977294922
45.32.145.204,10.10.6.233,69,0.008546113967895508
10.10.6.233,45.32.145.204,73,0.030568838119506836
10.10.6.233,45.32.145.204,82,0.003983974456787109
45.32.145.204,10.10.6.233,69,0.02112889289855957
45.32.145.204,10.10.6.233,808,0.009799003601074219
10.10.6.233,45.32.145.204,73,0.027201175689697266
10.10.6.233,45.32.145.204,82,0.009227991104125977
45.32.145.204,10.10.6.233,69,0.021357059478759766
10.10.6.233,45.32.145.204,73,0.027376890182495117
45.32.145.204,10.10.6.233,808,0.019385099411010742
10.10.6.233,45.32.145.204,82,0.005942106246948242
45.32.145.204,10.10.6.233,69,0.017206907272338867
10.10.6.233,45.32.145.204,73,0.0239410400390625
10.10.6.233,45.32.145.204,82,0.0037260055541992188
45.32.145.204,10.10.6.233,808,0.021975040435791016
45.32.145.204,10.10.6.233,69,0.009204864501953125
10.10.6.233,45.32.145.204,73,0.02886676788330078
10.10.6.233,45.32.145.204,82,0.005856037139892578
45.32.145.204,10.10.6.233,809,0.031944990158081055
45.32.145.204,10.10.6.233,69,0.009455204010009766
10.10.6.233,45.32.145.204,73,0.02710103988647461
10.10.6.233,45.32.145.204,82,0.0006959438323974609
45.32.145.204,10.10.6.233,69,0.02288198471069336
10.10.6.233,45.32.145.204,73,0.024741172790527344
45.32.145.204,10.10.6.233,809,0.007472038269042969
10.10.6.233,45.32.145.204,82,0.008105993270874023
45.32.145.204,10.10.6.233,69,0.01797795295715332
10.10.6.233,45.32.145.204,73,0.025372028350830078
45.32.145.204,10.10.6.233,804,0.022169828414916992
10.10.6.233,45.32.145.204,82,0.0074999332427978516
45.32.145.204,10.10.6.233,69,0.011297225952148438
10.10.6.233,45.32.145.204,73,0.027827024459838867
10.10.6.233,45.32.145.204,82,0.0041048526763916016
45.32.145.204,10.10.6.233,804,0.028874874114990234
45.32.145.204,10.10.6.233,69,0.008749961853027344
10.10.6.233,45.32.145.204,73,0.027053117752075195
10.10.6.233,45.32.145.204,82,0.0010330677032470703
45.32.145.204,10.10.6.233,807,0.031170129776000977
45.32.145.204,10.10.6.233,69,0.008874893188476562
10.10.6.233,45.32.145.204,73,0.029585838317871094
10.10.6.233,45.32.145.204,82,0.0012760162353515625
45.32.145.204,10.10.6.233,69,0.020658016204833984
10.10.6.233,45.32.145.204,73,0.02748394012451172
45.32.145.204,10.10.6.233,808,0.01100611686706543
10.10.6.233,45.32.145.204,82,0.003171205520629883
45.32.145.204,10.10.6.233,69,0.016667842864990234
10.10.6.233,45.32.145.204,73,0.03235197067260742
10.10.6.233,45.32.145.204,82,0.0027010440826416016
45.32.145.204,10.10.6.233,885,0.021765947341918945
45.32.145.204,10.10.6.233,69,0.014613151550292969
10.10.6.233,45.32.145.204,73,0.029492855072021484
10.10.6.233,45.32.145.204,82,0.0028650760650634766
45.32.145.204,10.10.6.233,809,0.025542020797729492
45.32.145.204,10.10.6.233,69,0.01134181022644043
10.10.6.233,45.32.145.204,73,0.028573036193847656
10.10.6.233,45.32.145.204,82,0.0010249614715576172
45.32.145.204,10.10.6.233,810,0.029285192489624023
45.32.145.204,10.10.6.233,69,0.010149002075195312
10.10.6.233,45.32.145.204,82,0.032852888107299805
10.10.6.233,45.32.145.204,73,0.025624990463256836
10.10.6.233,45.32.145.204,82,0.003913164138793945
45.32.145.204,10.10.6.233,810,0.031973838806152344
45.32.145.204,10.10.6.233,69,0.013933181762695312
10.10.6.233,45.32.145.204,73,0.029783964157104492
10.10.6.233,45.32.145.204,82,0.002557992935180664
45.32.145.204,10.10.6.233,822,0.026659011840820312
45.32.145.204,10.10.6.233,69,0.013297796249389648
10.10.6.233,45.32.145.204,73,0.028421878814697266
10.10.6.233,45.32.145.204,82,0.003203153610229492
45.32.145.204,10.10.6.233,899,0.023650169372558594
45.32.145.204,10.10.6.233,69,0.011484861373901367
10.10.6.233,45.32.145.204,73,0.02886795997619629
10.10.6.233,45.32.145.204,82,0.003131866455078125
45.32.145.204,10.10.6.233,69,0.0215761661529541
45.32.145.204,10.10.6.233,837,0.007475852966308594
10.10.6.233,45.32.145.204,73,0.029453039169311523
10.10.6.233,45.32.145.204,82,0.0026869773864746094
45.32.145.204,10.10.6.233,69,0.025098085403442383
10.10.6.233,45.32.145.204,73,0.026624202728271484
45.32.145.204,10.10.6.233,837,0.013871908187866211
10.10.6.233,45.32.145.204,82,0.003763914108276367
45.32.145.204,10.10.6.233,69,0.015475034713745117
10.10.6.233,45.32.145.204,73,0.028123855590820312
10.10.6.233,45.32.145.204,82,0.003153085708618164
45.32.145.204,10.10.6.233,838,0.02531909942626953
45.32.145.204,10.10.6.233,69,0.009070873260498047
10.10.6.233,45.32.145.204,73,0.030571937561035156
10.10.6.233,45.32.145.204,82,0.001341104507446289
45.32.145.204,10.10.6.233,905,0.030683040618896484
45.32.145.204,10.10.6.233,69,0.010653018951416016
10.10.6.233,45.32.145.204,73,0.03162693977355957
10.10.6.233,45.32.145.204,82,0.0007381439208984375
45.32.145.204,10.10.6.233,69,0.022866010665893555
45.32.145.204,10.10.6.233,831,0.006108999252319336
10.10.6.233,45.32.145.204,73,0.026973962783813477
10.10.6.233,45.32.145.204,82,0.0049190521240234375
45.32.145.204,10.10.6.233,69,0.0215909481048584
10.10.6.233,45.32.145.204,73,0.02348494529724121
10.10.6.233,45.32.145.204,82,0.003289937973022461
45.32.145.204,10.10.6.233,827,0.019004106521606445
45.32.145.204,10.10.6.233,69,0.00966191291809082
10.10.6.233,45.32.145.204,73,0.030436038970947266
10.10.6.233,45.32.145.204,82,0.002732992172241211
45.32.145.204,10.10.6.233,824,0.030937910079956055
45.32.145.204,10.10.6.233,69,0.016836166381835938
10.10.6.233,45.32.145.204,82,0.031636953353881836
45.32.145.204,10.10.6.233,827,0.025415897369384766
10.10.6.233,45.32.145.204,73,0.02690601348876953
10.10.6.233,45.32.145.204,82,0.004895925521850586
45.32.145.204,10.10.6.233,69,0.021500110626220703
10.10.6.233,45.32.145.204,73,0.028886079788208008
45.32.145.204,10.10.6.233,826,0.017277002334594727
10.10.6.233,45.32.145.204,82,0.008142948150634766
45.32.145.204,10.10.6.233,69,0.016537904739379883
10.10.6.233,45.32.145.204,73,0.022814035415649414
10.10.6.233,45.32.145.204,82,0.005727052688598633
45.32.145.204,10.10.6.233,838,0.021420955657958984
45.32.145.204,10.10.6.233,69,0.009552955627441406
10.10.6.233,45.32.145.204,73,0.026176929473876953
10.10.6.233,45.32.145.204,82,0.0018551349639892578
45.32.145.204,10.10.6.233,853,0.03033614158630371
45.32.145.204,10.10.6.233,69,0.011005878448486328
10.10.6.233,45.32.145.204,73,0.032225847244262695
10.10.6.233,45.32.145.204,82,0.0003790855407714844
45.32.145.204,10.10.6.233,833,0.028992176055908203
45.32.145.204,10.10.6.233,69,0.010126829147338867
10.10.6.233,45.32.145.204,82,0.035691022872924805
10.10.6.233,45.32.145.204,73,0.01912999153137207
45.32.145.204,10.10.6.233,831,0.02976703643798828
10.10.6.233,45.32.145.204,82,0.00816798210144043
45.32.145.204,10.10.6.233,69,0.01090693473815918
10.10.6.233,45.32.145.204,73,0.03024005889892578
10.10.6.233,45.32.145.204,82,0.0018999576568603516
45.32.145.204,10.10.6.233,833,0.029433012008666992
45.32.145.204,10.10.6.233,69,0.009474039077758789
10.10.6.233,45.32.145.204,73,0.028859853744506836
10.10.6.233,45.32.145.204,82,0.0005071163177490234
45.32.145.204,10.10.6.233,833,0.03013896942138672
45.32.145.204,10.10.6.233,69,0.010390996932983398
10.10.6.233,45.32.145.204,73,0.02956104278564453
10.10.6.233,45.32.145.204,82,0.0006439685821533203
45.32.145.204,10.10.6.233,69,0.020702123641967773
10.10.6.233,45.32.145.204,73,0.023805856704711914
45.32.145.204,10.10.6.233,811,0.008710861206054688
10.10.6.233,45.32.145.204,82,0.0038640499114990234
45.32.145.204,10.10.6.233,69,0.014856100082397461
10.10.6.233,45.32.145.204,73,0.0281829833984375
10.10.6.233,45.32.145.204,82,0.001135110855102539
45.32.145.204,10.10.6.233,807,0.02694392204284668
45.32.145.204,10.10.6.233,69,0.01206207275390625
10.10.6.233,45.32.145.204,73,0.028575897216796875
10.10.6.233,45.32.145.204,82,0.0011780261993408203
45.32.145.204,10.10.6.233,807,0.026354074478149414
10.10.6.233,45.32.145.204,82,0.029410123825073242
45.32.145.204,10.10.6.233,69,0.010455846786499023
10.10.6.233,45.32.145.204,73,0.02404499053955078
10.10.6.233,45.32.145.204,82,0.00482487678527832
45.32.145.204,10.10.6.233,807,0.02985405921936035
45.32.145.204,10.10.6.233,69,0.010738134384155273
10.10.6.233,45.32.145.204,73,0.028046131134033203
10.10.6.233,45.32.145.204,82,0.008374929428100586
45.32.145.204,10.10.6.233,950,0.029713869094848633
45.32.145.204,10.10.6.233,69,0.009150981903076172
10.10.6.233,45.32.145.204,73,0.025979995727539062
10.10.6.233,45.32.145.204,82,0.003782987594604492
45.32.145.204,10.10.6.233,834,0.030282020568847656
45.32.145.204,10.10.6.233,69,0.008533954620361328
10.10.6.233,45.32.145.204,73,0.030185937881469727
10.10.6.233,45.32.145.204,82,0.0010781288146972656
45.32.145.204,10.10.6.233,69,0.023441076278686523
10.10.6.233,45.32.145.204,73,0.024447917938232422
45.32.145.204,10.10.6.233,814,0.008147954940795898
10.10.6.233,45.32.145.204,82,0.007194995880126953
45.32.145.204,10.10.6.233,69,0.01752495765686035
10.10.6.233,45.32.145.204,73,0.027523040771484375
10.10.6.233,45.32.145.204,82,0.005074024200439453
45.32.145.204,10.10.6.233,814,0.02357316017150879
45.32.145.204,10.10.6.233,69,0.011101007461547852
10.10.6.233,45.32.145.204,73,0.02750992774963379
10.10.6.233,45.32.145.204,82,0.0033860206604003906
45.32.145.204,10.10.6.233,817,0.027302980422973633
45.32.145.204,10.10.6.233,69,0.011279821395874023
10.10.6.233,45.32.145.204,73,0.02955794334411621
10.10.6.233,45.32.145.204,82,0.00413203239440918
45.32.145.204,10.10.6.233,887,0.0291750431060791
45.32.145.204,10.10.6.233,69,0.00905609130859375
10.10.6.233,45.32.145.204,73,0.02858114242553711
10.10.6.233,45.32.145.204,82,0.0003609657287597656
45.32.145.204,10.10.6.233,69,0.021358966827392578
10.10.6.233,45.32.145.204,73,0.022933006286621094
45.32.145.204,10.10.6.233,878,0.009460926055908203
10.10.6.233,45.32.145.204,82,0.008432865142822266
45.32.145.204,10.10.6.233,69,0.013853073120117188
10.10.6.233,45.32.145.204,73,0.03165102005004883
